"emp_no","title","dept_name","first_name","last_name","gender","hire_date"
14486,"Production Assistant","Production","Ceciley","Filyakov","F","2004-09-13"
17014,"Production Worker","Production","Johnna","Hames","F","2006-12-05"
17014,"Entry Level Assembly","Production","Johnna","Hames","F","2006-12-05"
17014,"Production Assistant","Production","Johnna","Hames","F","2006-12-05"
17077,"Production Worker","Production","Conny","Mallatratt","M","2005-07-27"
17077,"Entry Level Assembly","Production","Conny","Mallatratt","M","2005-07-27"
17077,"Production Assistant","Production","Conny","Mallatratt","M","2005-07-27"
15223,"Production Worker","Development","Leora","Commings","F","2007-08-02"
15223,"Entry Level Assembly","Development","Leora","Commings","F","2007-08-02"
15223,"Production Assistant","Development","Leora","Commings","F","2007-08-02"
14251,"Production Worker","Development","Roley","Scammonden","M","2004-06-13"
14251,"Entry Level Assembly","Development","Roley","Scammonden","M","2004-06-13"
14251,"Production Assistant","Development","Roley","Scammonden","M","2004-06-13"
15611,"Production Worker","Development","Barde","Ainscow","M","2008-08-06"
15611,"Entry Level Assembly","Development","Barde","Ainscow","M","2008-08-06"
15611,"Production Assistant","Development","Barde","Ainscow","M","2008-08-06"
16542,"Web Developer","Development","Dill","Guttridge","M","2008-05-10"
16542,"Junior Web Dev","Development","Dill","Guttridge","M","2008-05-10"
16542,"Senior Web Development","Development","Dill","Guttridge","M","2008-05-10"
11641,"Web Developer","Development","Geoff","Thames","M","2005-08-23"
11641,"Junior Web Dev","Development","Geoff","Thames","M","2005-08-23"
11641,"Senior Web Development","Development","Geoff","Thames","M","2005-08-23"
16236,"Web Developer","Development","Vivianna","Astall","F","2009-03-04"
16236,"Junior Web Dev","Development","Vivianna","Astall","F","2009-03-04"
16236,"Senior Web Development","Development","Vivianna","Astall","F","2009-03-04"
19251,"Web Developer","Development","Ileana","Halshaw","F","2005-08-23"
19251,"Junior Web Dev","Development","Ileana","Halshaw","F","2005-08-23"
19251,"Senior Web Development","Development","Ileana","Halshaw","F","2005-08-23"
12380,"Web Developer","Development","Katlin","Stoter","F","2004-02-08"
12380,"Junior Web Dev","Development","Katlin","Stoter","F","2004-02-08"
12380,"Senior Web Development","Development","Katlin","Stoter","F","2004-02-08"
13659,"Web Developer","Development","Ginnifer","Dun","F","2007-10-27"
13659,"Junior Web Dev","Development","Ginnifer","Dun","F","2007-10-27"
13659,"Senior Web Development","Development","Ginnifer","Dun","F","2007-10-27"
18542,"Web Developer","Development","Pietrek","Jaeggi","M","2008-08-17"
18542,"Junior Web Dev","Development","Pietrek","Jaeggi","M","2008-08-17"
18542,"Senior Web Development","Development","Pietrek","Jaeggi","M","2008-08-17"
11343,"Web Developer","Development","Odelle","Edlin","F","2008-10-20"
11343,"Junior Web Dev","Development","Odelle","Edlin","F","2008-10-20"
11343,"Senior Web Development","Development","Odelle","Edlin","F","2008-10-20"
18511,"Web Developer","Development","Aymer","Lesley","M","2007-06-11"
18511,"Junior Web Dev","Development","Aymer","Lesley","M","2007-06-11"
18511,"Senior Web Development","Development","Aymer","Lesley","M","2007-06-11"
15713,"Web Developer","Development","Zaneta","Stribling","F","2008-12-21"
15713,"Junior Web Dev","Development","Zaneta","Stribling","F","2008-12-21"
15713,"Senior Web Development","Development","Zaneta","Stribling","F","2008-12-21"
12078,"Web Developer","Development","Taddeusz","Covington","M","2004-04-10"
12078,"Junior Web Dev","Development","Taddeusz","Covington","M","2004-04-10"
12078,"Senior Web Development","Development","Taddeusz","Covington","M","2004-04-10"
11191,"Web Developer","Development","Gaylord","Yankov","M","2008-09-03"
11191,"Junior Web Dev","Development","Gaylord","Yankov","M","2008-09-03"
11191,"Senior Web Development","Development","Gaylord","Yankov","M","2008-09-03"
17327,"Web Developer","Development","Eda","Wigginton","F","2005-01-04"
17327,"Junior Web Dev","Development","Eda","Wigginton","F","2005-01-04"
17327,"Senior Web Development","Development","Eda","Wigginton","F","2005-01-04"
16939,"Web Developer","Development","Nerty","Sweetzer","F","2008-08-08"
16939,"Junior Web Dev","Development","Nerty","Sweetzer","F","2008-08-08"
16939,"Senior Web Development","Development","Nerty","Sweetzer","F","2008-08-08"
14207,"Web Developer","Development","Sonja","Yukhtin","F","2008-05-16"
14207,"Junior Web Dev","Development","Sonja","Yukhtin","F","2008-05-16"
14207,"Senior Web Development","Development","Sonja","Yukhtin","F","2008-05-16"
17907,"Web Developer","Development","Mauricio","Trayling","M","2004-04-17"
17907,"Junior Web Dev","Development","Mauricio","Trayling","M","2004-04-17"
17907,"Senior Web Development","Development","Mauricio","Trayling","M","2004-04-17"
15492,"Web Developer","Development","Vaughan","Di Filippo","M","2005-11-29"
15492,"Junior Web Dev","Development","Vaughan","Di Filippo","M","2005-11-29"
15492,"Senior Web Development","Development","Vaughan","Di Filippo","M","2005-11-29"
11548,"Web Developer","Development","Keely","Doswell","F","2004-04-17"
11548,"Junior Web Dev","Development","Keely","Doswell","F","2004-04-17"
11548,"Senior Web Development","Development","Keely","Doswell","F","2004-04-17"
18830,"Web Developer","Development","Jyoti","McIlwrick","F","2004-06-29"
18830,"Junior Web Dev","Development","Jyoti","McIlwrick","F","2004-06-29"
18830,"Senior Web Development","Development","Jyoti","McIlwrick","F","2004-06-29"
19818,"Web Developer","Development","Leila","Grigg","F","2005-10-15"
19818,"Junior Web Dev","Development","Leila","Grigg","F","2005-10-15"
19818,"Senior Web Development","Development","Leila","Grigg","F","2005-10-15"
10043,"Web Developer","Development","Rheta","Rendell","F","2007-03-14"
10043,"Junior Web Dev","Development","Rheta","Rendell","F","2007-03-14"
10043,"Senior Web Development","Development","Rheta","Rendell","F","2007-03-14"
19092,"Web Developer","Development","Federico","Halliday","M","2006-08-27"
19092,"Junior Web Dev","Development","Federico","Halliday","M","2006-08-27"
19092,"Senior Web Development","Development","Federico","Halliday","M","2006-08-27"
19491,"Web Developer","Development","Gert","Stokell","F","2008-12-27"
19491,"Junior Web Dev","Development","Gert","Stokell","F","2008-12-27"
19491,"Senior Web Development","Development","Gert","Stokell","F","2008-12-27"
15382,"Web Developer","Development","Obie","Golton","M","2009-02-04"
15382,"Junior Web Dev","Development","Obie","Golton","M","2009-02-04"
15382,"Senior Web Development","Development","Obie","Golton","M","2009-02-04"
16317,"Web Developer","Development","Irving","Cicco","M","2006-11-12"
16317,"Junior Web Dev","Development","Irving","Cicco","M","2006-11-12"
16317,"Senior Web Development","Development","Irving","Cicco","M","2006-11-12"
19831,"Web Developer","Development","Stacy","Brill","F","2003-07-19"
19831,"Junior Web Dev","Development","Stacy","Brill","F","2003-07-19"
19831,"Senior Web Development","Development","Stacy","Brill","F","2003-07-19"
13760,"Web Developer","Development","Maximo","Dyhouse","M","2006-02-05"
13760,"Junior Web Dev","Development","Maximo","Dyhouse","M","2006-02-05"
13760,"Senior Web Development","Development","Maximo","Dyhouse","M","2006-02-05"
16122,"Web Developer","Development","Von","Follan","M","2006-06-25"
16122,"Junior Web Dev","Development","Von","Follan","M","2006-06-25"
16122,"Senior Web Development","Development","Von","Follan","M","2006-06-25"
14574,"Web Developer","Development","Timofei","Dennehy","M","2005-05-14"
14574,"Junior Web Dev","Development","Timofei","Dennehy","M","2005-05-14"
14574,"Senior Web Development","Development","Timofei","Dennehy","M","2005-05-14"
19323,"Web Developer","Development","Todd","Mecchi","M","2008-02-26"
19323,"Junior Web Dev","Development","Todd","Mecchi","M","2008-02-26"
19323,"Senior Web Development","Development","Todd","Mecchi","M","2008-02-26"
10448,"Web Developer","Development","Giorgio","Cruden","M","2007-05-06"
10448,"Junior Web Dev","Development","Giorgio","Cruden","M","2007-05-06"
10448,"Senior Web Development","Development","Giorgio","Cruden","M","2007-05-06"
18505,"Web Developer","Sales","Doria","Mangon","F","2005-09-01"
18505,"Junior Web Dev","Sales","Doria","Mangon","F","2005-09-01"
18505,"Senior Web Development","Sales","Doria","Mangon","F","2005-09-01"
18071,"Web Developer","Sales","Davida","Winsor","F","2008-05-30"
18071,"Junior Web Dev","Sales","Davida","Winsor","F","2008-05-30"
18071,"Senior Web Development","Sales","Davida","Winsor","F","2008-05-30"
10625,"Web Developer","Sales","Pippo","Blowin","M","2009-02-12"
10625,"Junior Web Dev","Sales","Pippo","Blowin","M","2009-02-12"
10625,"Senior Web Development","Sales","Pippo","Blowin","M","2009-02-12"
10318,"Web Developer","Sales","Rosanna","Jephson","F","2006-04-06"
10318,"Junior Web Dev","Sales","Rosanna","Jephson","F","2006-04-06"
10318,"Senior Web Development","Sales","Rosanna","Jephson","F","2006-04-06"
11230,"Entry Level Sales","Sales","Bianca","Bothie","F","2008-05-09"
11230,"Retail Associate","Sales","Bianca","Bothie","F","2008-05-09"
11230,"Sales Representative","Sales","Bianca","Bothie","F","2008-05-09"
15526,"Entry Level Sales","Sales","Iver","Del Monte","M","2003-08-28"
15526,"Retail Associate","Sales","Iver","Del Monte","M","2003-08-28"
15526,"Sales Representative","Sales","Iver","Del Monte","M","2003-08-28"
12320,"Entry Level Sales","Sales","Wilmar","Kop","M","2003-07-25"
12320,"Retail Associate","Sales","Wilmar","Kop","M","2003-07-25"
12320,"Sales Representative","Sales","Wilmar","Kop","M","2003-07-25"
14064,"Entry Level Sales","Sales","Brig","Severn","M","2007-01-15"
14064,"Retail Associate","Sales","Brig","Severn","M","2007-01-15"
14064,"Sales Representative","Sales","Brig","Severn","M","2007-01-15"
17022,"Entry Level Sales","Sales","Linus","O' Cuolahan","M","2007-04-14"
17022,"Retail Associate","Sales","Linus","O' Cuolahan","M","2007-04-14"
17022,"Sales Representative","Sales","Linus","O' Cuolahan","M","2007-04-14"
13944,"Entry Level Sales","Sales","Lida","Bednall","F","2006-11-21"
13944,"Retail Associate","Sales","Lida","Bednall","F","2006-11-21"
13944,"Sales Representative","Sales","Lida","Bednall","F","2006-11-21"
11646,"Entry Level Sales","Sales","Devinne","Nott","F","2004-03-09"
11646,"Retail Associate","Sales","Devinne","Nott","F","2004-03-09"
11646,"Sales Representative","Sales","Devinne","Nott","F","2004-03-09"
16142,"Entry Level Sales","Sales","Sadella","Sultan","F","2008-08-04"
16142,"Retail Associate","Sales","Sadella","Sultan","F","2008-08-04"
16142,"Sales Representative","Sales","Sadella","Sultan","F","2008-08-04"
18417,"Research Technician","Sales","Ahmed","Cagan","M","2005-05-28"
18417,"Research Associate","Sales","Ahmed","Cagan","M","2005-05-28"
18417,"Senior Research Associate","Sales","Ahmed","Cagan","M","2005-05-28"
18664,"Entry Level Sales","Sales","Mina","Matussevich","F","2007-10-09"
18664,"Retail Associate","Sales","Mina","Matussevich","F","2007-10-09"
18664,"Sales Representative","Sales","Mina","Matussevich","F","2007-10-09"
19534,"Senior Research Associate","Research","Danny","Reeks","F","2009-03-07"
19534,"Research Technician","Research","Danny","Reeks","F","2009-03-07"
19534,"Research Associate","Research","Danny","Reeks","F","2009-03-07"
12969,"Entry Level Sales","Sales","Evania","Aizikov","F","2007-01-17"
12969,"Retail Associate","Sales","Evania","Aizikov","F","2007-01-17"
12969,"Sales Representative","Sales","Evania","Aizikov","F","2007-01-17"
10607,"Research Technician","Research","Vaughan","Caldwall","M","2007-03-20"
10607,"Research Associate","Research","Vaughan","Caldwall","M","2007-03-20"
10607,"Senior Research Associate","Research","Vaughan","Caldwall","M","2007-03-20"
14862,"Research Technician","Sales","Chet","Sander","M","2009-01-19"
14862,"Research Associate","Sales","Chet","Sander","M","2009-01-19"
14862,"Senior Research Associate","Sales","Chet","Sander","M","2009-01-19"
13389,"Research Technician","Sales","Kent","Bundock","M","2003-07-15"
13389,"Research Associate","Sales","Kent","Bundock","M","2003-07-15"
13389,"Senior Research Associate","Sales","Kent","Bundock","M","2003-07-15"
14349,"Entry Level Sales","Sales","Allina","Cowdry","F","2004-03-11"
14349,"Retail Associate","Sales","Allina","Cowdry","F","2004-03-11"
14349,"Sales Representative","Sales","Allina","Cowdry","F","2004-03-11"
16873,"Entry Level Sales","Sales","Alexandre","Nenci","M","2004-07-05"
16873,"Retail Associate","Sales","Alexandre","Nenci","M","2004-07-05"
16873,"Sales Representative","Sales","Alexandre","Nenci","M","2004-07-05"
10200,"Research Technician","Sales","Dena","Pawlata","F","2003-08-25"
10200,"Research Associate","Sales","Dena","Pawlata","F","2003-08-25"
10200,"Senior Research Associate","Sales","Dena","Pawlata","F","2003-08-25"
19862,"Entry Level Sales","Sales","Astra","Dubique","F","2003-10-08"
19862,"Retail Associate","Sales","Astra","Dubique","F","2003-10-08"
19862,"Sales Representative","Sales","Astra","Dubique","F","2003-10-08"
15287,"Entry Level Sales","Sales","Chere","Jancy","F","2007-09-17"
15287,"Retail Associate","Sales","Chere","Jancy","F","2007-09-17"
15287,"Sales Representative","Sales","Chere","Jancy","F","2007-09-17"
19391,"Entry Level Sales","Sales","Sashenka","Sampey","F","2008-01-11"
19391,"Retail Associate","Sales","Sashenka","Sampey","F","2008-01-11"
19391,"Sales Representative","Sales","Sashenka","Sampey","F","2008-01-11"
17915,"Research Technician","Sales","Prentice","Caves","M","2008-08-25"
17915,"Research Associate","Sales","Prentice","Caves","M","2008-08-25"
17915,"Senior Research Associate","Sales","Prentice","Caves","M","2008-08-25"
12106,"Entry Level Sales","Sales","Darrell","Burnsall","M","2008-05-27"
12106,"Retail Associate","Sales","Darrell","Burnsall","M","2008-05-27"
12106,"Sales Representative","Sales","Darrell","Burnsall","M","2008-05-27"
14411,"Entry Level Sales","Sales","Kayle","Pitherick","F","2004-12-23"
14411,"Retail Associate","Sales","Kayle","Pitherick","F","2004-12-23"
14411,"Sales Representative","Sales","Kayle","Pitherick","F","2004-12-23"
19910,"Entry Level Sales","Sales","Fionnula","Trustrie","F","2008-06-19"
19910,"Retail Associate","Sales","Fionnula","Trustrie","F","2008-06-19"
19910,"Sales Representative","Sales","Fionnula","Trustrie","F","2008-06-19"
17727,"Entry Level Sales","Sales","Dacey","Tonsley","F","2003-09-08"
17727,"Retail Associate","Sales","Dacey","Tonsley","F","2003-09-08"
17727,"Sales Representative","Sales","Dacey","Tonsley","F","2003-09-08"
15019,"Entry Level Sales","Sales","Gillian","Yellowlee","F","2004-08-28"
15019,"Retail Associate","Sales","Gillian","Yellowlee","F","2004-08-28"
15019,"Sales Representative","Sales","Gillian","Yellowlee","F","2004-08-28"
15522,"Entry Level Sales","Sales","Gail","Dunderdale","M","2009-01-05"
15522,"Retail Associate","Sales","Gail","Dunderdale","M","2009-01-05"
15522,"Sales Representative","Sales","Gail","Dunderdale","M","2009-01-05"
14169,"Entry Level Sales","Sales","Garfield","Ormerod","M","2006-10-05"
14169,"Retail Associate","Sales","Garfield","Ormerod","M","2006-10-05"
14169,"Sales Representative","Sales","Garfield","Ormerod","M","2006-10-05"
17482,"Entry Level Sales","Sales","Justine","Durston","F","2007-05-25"
17482,"Retail Associate","Sales","Justine","Durston","F","2007-05-25"
17482,"Sales Representative","Sales","Justine","Durston","F","2007-05-25"
11249,"Entry Level Sales","Sales","Friedrich","Dzeniskevich","M","2007-05-25"
11249,"Retail Associate","Sales","Friedrich","Dzeniskevich","M","2007-05-25"
11249,"Sales Representative","Sales","Friedrich","Dzeniskevich","M","2007-05-25"
12458,"Entry Level Sales","Sales","Mufi","Bahl","F","2008-05-22"
12458,"Retail Associate","Sales","Mufi","Bahl","F","2008-05-22"
12458,"Sales Representative","Sales","Mufi","Bahl","F","2008-05-22"
10511,"Entry Level Sales","Sales","Shoshanna","Candish","F","2003-09-18"
10511,"Retail Associate","Sales","Shoshanna","Candish","F","2003-09-18"
10511,"Sales Representative","Sales","Shoshanna","Candish","F","2003-09-18"
